year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,D,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,status_alive,default,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new,ind2_cat,age2,foreign_management,gender_m,m_region_loc,flag_asset_problem,total_assets_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,intang_assets_bs,curr_liab_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,share_eq_bs,subscribed_cap_bs,tang_assets_bs,extra_exp_pl_flag_high,extra_inc_pl_flag_high,inventories_pl_flag_high,material_exp_pl_flag_high,personnel_exp_pl_flag_high,curr_liab_bs_flag_high,liq_assets_bs_flag_high,subscribed_cap_bs_flag_high,extra_exp_pl_flag_error,extra_inc_pl_flag_error,inventories_pl_flag_error,material_exp_pl_flag_error,personnel_exp_pl_flag_error,curr_liab_bs_flag_error,liq_assets_bs_flag_error,subscribed_cap_bs_flag_error,extra_profit_loss_pl_flag_low,inc_bef_tax_pl_flag_low,profit_loss_year_pl_flag_low,share_eq_bs_flag_low,extra_profit_loss_pl_flag_high,inc_bef_tax_pl_flag_high,profit_loss_year_pl_flag_high,share_eq_bs_flag_high,extra_profit_loss_pl_flag_zero,inc_bef_tax_pl_flag_zero,profit_loss_year_pl_flag_zero,share_eq_bs_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_quad,profit_loss_year_pl_quad,share_eq_bs_quad,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,labor_avg_mod,flag_miss_labor_avg,default_f,sales_mil_log_sq,flag_low_d1_sales_mil_log,flag_high_d1_sales_mil_log,d1_sales_mil_log_mod,d1_sales_mil_log_mod_sq
2012,1001541.0,2012-01-01,2012-12-31,481.4814758300781,9629.6298828125,1303.7037353515625,0.0,0.0,0.0,190566.671875,-7696.29638671875,0.0,0.0,9048.1484375,8351.8515625,0.0,-7722.22216796875,1203.7037353515625,191262.96875,200740.734375,190566.671875,,0.0,365.0,0.0,2008.0,,1.0,0.0,0.0,1974.0,3222.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,2008-02-24,,1,0,7.093158528605567,0.0012037037353515,-6.722352029358707,-6.722352029358707,4.0,0.0,56.0,16.0,0.0,male,Central,0.0,200196.3017578125,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0065121269669043,0.9518990620792688,0.0451963815417829,0.0481009379207311,0.9553771326973882,1.0,0.9518990620792688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.912745465681083,38.0,0,0,0,1,0.9484429180510922,1,no_default,45.190016806623134,1,0,-1.5,2.25
2012,1002029.0,2012-01-01,2012-12-31,14929.6298828125,203885.1875,120444.453125,0.0,0.0,0.0,23459.259765625,11818.5185546875,0.0,677.7777709960938,15077.77734375,984270.375,41037.03515625,9722.22265625,1136514.875,93144.4453125,11111.111328125,23459.259765625,,0.0,365.0,0.0,2006.0,,2.0,0.0,0.0,1975.0,3101.0,male,Domestic,2711.0,27.0,2.0,3.0,East,2006-07-03,,1,0,13.943477010618471,1.136514875,0.1279664526541966,0.6844482192689005,6.0,0.0,27.0,36.0,0.0,male,East,0.0,227344.447265625,0.0,0.0,0.0,0.010398912336882,0.0005963650682496,0.8660426683812651,0.0085544174300842,0.0361077853523474,0.0,0.5297884094977475,0.1031881800843617,0.0663212914372762,0.8968118199156382,0.4097062691998445,0.048873466943061,0.1031881800843617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0001081373777901,7.317805756812889e-05,0.1678592270216554,37.0,0,0,0,1,0.4583333134651184,0,no_default,0.0163754130048987,0,0,0.6844482192689005,0.4684693648603689
2012,1003200.0,2012-01-01,2012-12-31,25.925926208496094,22.22222137451172,10996.2958984375,0.0,0.0,0.0,0.0,-2337.037109375,0.0,0.0,22.22222137451172,1933.3333740234373,1355.5555419921875,-2340.74072265625,2785.185302734375,-23785.185546875,1851.851806640625,0.0,,0.0,365.0,0.0,2003.0,2014.0,2.0,0.0,1.0,,1754.0,female,Domestic,5630.0,56.0,3.0,1.0,Central,2003-10-21,2014-08-09,1,1,7.932069686138762,0.0027851853027343,-5.883440871825512,-1.424773107338417,9.0,0.0,56.0,81.0,0.0,female,Central,0.0,22.22222137451172,0.0,0.0,0.0,-0.8390957352390872,0.0,0.6941489214830244,-0.8404254899514986,0.4867021022484075,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7040816528964243,0.7063150041602164,1.0,46.46511252815718,0,0,1,0,0.9484429180510922,1,default,34.61487649226694,0,0,-1.424773107338417,2.0299784073947684
2012,1011889.0,2012-01-01,2012-12-31,36625.92578125,160166.671875,18911.111328125,0.0,0.0,0.0,933574.0625,96751.8515625,1537.0369873046875,11866.6669921875,131766.671875,204659.265625,92614.8125,96751.8515625,433666.65625,1071011.125,17481.482421875,932037.0625,,0.0,365.0,0.0,1992.0,,1.0,0.0,0.0,1946.0,6198.0,male,Domestic,5510.0,55.0,3.0,2.0,West,1992-11-09,,1,0,12.980031444806547,0.43366665625,-0.8354791131577264,0.097722317608957,20.0,0.0,55.0,400.0,0.0,male,West,0.0,1095277.7713623047,0.0,0.0,0.0,0.2231018921286965,0.0273635678952144,0.4719276030920351,0.2231018921286965,0.2135622168899456,0.001403330760007,0.0172660413847378,0.852362831520649,0.1203043422593237,0.1462338377193439,0.9778442994126304,0.015960775320156,0.8509595345304359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0497744542714045,0.0497744542714045,0.956179473893778,66.0,0,0,0,0,1.621212124824524,0,no_default,0.6980253485228209,0,0,0.097722317608957,0.0095496513588658
2012,1014183.0,2012-01-01,2012-12-31,12551.8515625,199903.703125,8274.07421875,0.0,7.407407283782959,7.407407283782959,118229.6328125,-1429.629638671875,0.0,0.0,18585.185546875,66744.4453125,55711.109375,-2351.851806640625,129729.6328125,309885.1875,11111.111328125,118229.6328125,,0.0,365.0,0.0,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2.0,Central,2001-12-21,,1,0,11.773207816163303,0.1297296328125,-2.0423027418009707,-0.2730872675611926,11.0,0.0,55.0,121.0,0.0,male,Central,0.0,318133.3359375,0.0,5.7098807135984e-05,5.7098807135984e-05,-0.0110200700308628,0.0,0.5144888169765087,-0.0181288712197296,0.429440122254258,0.0,0.0260081961997705,0.3716354731078142,0.0584194846858998,0.6283645268921858,0.9740732972443968,0.0349259573674727,0.3716354731078142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.260273776352297e-09,0.0001214419434851,0.0003286559717015,0.9488187884045712,66.0,0,0,0,0,0.7152777910232544,0,no_default,4.171000489167763,0,0,-0.2730872675611926,0.0745766557040384
2012,1018301.0,2012-01-01,2012-12-31,0.0,1811.111083984375,592.5925903320312,0.0,11.11111068725586,11.11111068725586,52155.5546875,-1096.2962646484375,118.51851654052734,496.2962951660156,1314.8148193359375,3325.926025390625,3407.407470703125,-1107.4073486328125,6722.22216796875,10781.4814453125,11111.111328125,52037.03515625,,0.0,365.0,0.0,2004.0,,2.0,0.0,0.5,1961.5,1246.5,mix,Domestic,5630.0,56.0,3.0,2.0,Central,2004-06-29,,1,0,8.81317405861195,0.0067222221679687,-5.002336499352325,-0.0191002084771225,8.0,0.0,56.0,64.0,0.0,mix,Central,0.0,54085.1842880249,0.0,0.0016528925122707,0.0016528925122707,-0.1630853960573137,0.0738292015296455,0.4947658590099259,-0.164738284597255,0.5068870658484558,0.0021913305482952,0.0109566528825388,0.9643223994532611,0.0243100737594612,0.0334862699984434,0.1993426034733812,0.2054372463437298,0.9621310501436456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732053657120645e-06,0.0265968464071708,0.0271387024120461,0.0397374735595457,50.5,0,0,0,0,0.1527777761220932,0,no_default,25.02337045275248,0,0,-0.0191002084771225,0.0003648179638695
2012,1022796.0,2012-01-01,2012-12-31,688.888916015625,6166.66650390625,6792.5927734375,0.0,0.0,0.0,5133.33349609375,-1262.9630126953125,0.0,555.5555419921875,3133.333251953125,17629.62890625,8070.37060546875,-1311.111083984375,26096.296875,3718.5185546875,3703.70361328125,5133.33349609375,,0.0,365.0,0.0,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1.0,Central,2001-02-01,2016-06-06,1,0,10.169548701060648,0.026096296875,-3.6459618569036265,-0.000567523040599,11.0,0.0,56.0,121.0,0.0,male,Central,0.0,11300.0,0.0,0.0,0.0,-0.0483962540258046,0.0212886734333714,0.6755605590592056,-0.0502412694898641,0.3092534793011221,0.0,0.6011144047289823,0.4542773005392699,0.277286128491427,0.54572269946073,0.3290724384679203,0.3277613817063053,0.4542773005392699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0023421974037302,0.0025241851599531,0.1082886697592232,43.0,0,0,0,0,0.0833333358168602,0,no_default,13.29303786199614,0,0,-0.000567523040599,3.2208240161073416e-07
2012,1035705.0,2012-01-01,2012-12-31,251.8518524169922,3355.5556640625,3059.25927734375,0.0,0.0,0.0,0.0,-7992.5927734375,0.0,2796.29638671875,262.96295166015625,24588.888671875,7411.111328125,-8000.0,24025.92578125,296.2962951660156,11111.111328125,0.0,,0.0,365.0,0.0,2011.0,,2.0,0.5,0.0,1973.0,1040.0,male,mix,5630.0,56.0,3.0,2.0,East,2011-10-26,,1,0,10.08688876717516,0.02402592578125,-3.728621790789115,0.0,1.0,1.0,56.0,1.0,1.0,male,East,0.0,3355.5556640625,0.0,0.0,0.0,-0.3326653401915931,0.1163866238570086,1.0,-0.3329736415919196,0.3084630908961137,0.0,0.9116997551576808,0.0,0.0783664400136317,1.0,0.0883002175583927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1106662285647884,0.1108714459949841,0.0077969284208594,39.0,0,0,0,1,0.1041666716337204,0,no_default,13.902620458747426,0,0,0.0,0.0
2012,1046213.0,2012-01-01,2012-12-31,66944.4453125,2406474.0,1225500.0,19877.77734375,0.0,-19877.77734375,1434974.125,124362.9609375,0.0,1866107.375,3659.25927734375,3342996.25,1924614.875,110022.21875,5389781.5,2482377.75,22962.962890625,1434974.125,,0.0,365.0,0.0,1998.0,,1.0,1.0,0.0,1941.0,3469.0,male,Foreign,2920.0,29.0,1.0,3.0,Central,1998-04-07,,1,0,15.500015404030096,5.3897815,1.6845048460658223,0.0457599106567325,14.0,0.0,29.0,196.0,1.0,male,Central,0.0,3841448.125,0.003688048827907,0.0,-0.003688048827907,0.023073840922401,0.3462306171409731,0.6202470823724486,0.0204131129898308,0.3570858809397004,0.0,0.3190203173705489,0.3735503066307839,0.0009525728731124,0.6264496933692161,0.6462088434423412,0.0059776839731826,0.3735503066307839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3601704157026429e-05,0.0005324021349122,0.0004166951819356,0.4175858693430882,71.0,0,0,0,0,7.861111164093018,0,no_default,2.83755657641924,0,0,0.0457599106567325,0.0020939694233121
2012,1056952.0,2012-01-01,2012-12-31,340.7407531738281,1622.22216796875,24096.296875,0.0,0.0,0.0,585.1851806640625,-11185.185546875,0.0,0.0,1096.2962646484375,1818.5185546875,0.0,-11255.5556640625,1296.2962646484375,-21888.888671875,11111.111328125,585.1851806640625,,0.0,365.0,0.0,2007.0,,1.0,0.0,0.0,1946.0,3601.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2007-02-15,,1,1,7.167266450053159,0.0012962962646484,-6.648244107911116,-2.787125473593416,5.0,0.0,56.0,25.0,0.0,male,Central,0.0,2207.4073486328125,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.2651006761513704,0.4966442941885843,0.7348993238486295,-1.0,1.0,0.2651006761513704,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,66.0,0,0,0,0,0.1666666716337204,0,default,44.19914971837487,1,0,-1.5,2.25
2012,1070690.0,2012-01-01,2012-12-31,0.0,8500.0,1259.25927734375,0.0,0.0,0.0,0.0,2107.407470703125,0.0,0.0,8500.0,937.0370483398436,1444.4444580078125,2000.0,5388.888671875,8270.3701171875,7407.4072265625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1961.0,464.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2010-11-03,,1,0,8.592094459318735,0.005388888671875,-5.223416098645538,1.916785127165232,2.0,0.0,56.0,4.0,0.0,male,Central,0.0,8500.0,0.0,0.0,0.0,0.3910653195902593,0.0,0.1738831706118383,0.3711340355643538,0.2680412504245026,0.0,0.1481481502757353,0.0,1.0,1.0,0.9729847196691176,0.8714596737132353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1529320841862316,0.137740472354283,0.9466992647095912,51.0,0,0,0,0,0.0833333358168602,0,no_default,27.284075739589376,0,1,1.5,2.25
2012,1109346.0,2012-01-01,2012-12-31,111.1111068725586,16314.814453125,1374.0740966796875,0.0,0.0,0.0,466.6666564941406,1137.0369873046875,0.0,0.0,13762.962890625,11014.814453125,21737.037109375,1003.7036743164062,33796.296875,15174.07421875,1851.851806640625,466.6666564941406,,0.0,365.0,0.0,2008.0,,1.0,0.0,0.0,1974.0,1995.0,male,Domestic,2732.0,27.0,2.0,2.0,Central,2008-02-13,,1,0,10.428106515557742,0.033796296875,-3.387404042406532,0.2486721797245952,4.0,0.0,27.0,16.0,0.0,male,Central,0.0,16781.48110961914,0.0,0.0,0.0,0.0336438335688127,0.0,0.3259177919363392,0.0296986287589061,0.6431780733188686,0.0,0.0818803827686025,0.0278084308200095,0.8201280209251657,0.9721915691799904,0.904215433645617,0.1103509156637636,0.0278084308200095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011319075372059,0.0008820085501593,0.8176055504429312,38.0,0,0,0,1,0.2416666746139526,0,no_default,11.474506146512114,0,0,0.2486721797245952,0.0618378529689813
2012,1272750.0,2012-01-01,2012-12-31,2922.22216796875,115288.890625,53907.40625,0.0,0.0,0.0,5222.22216796875,2781.4814453125,0.0,40.74074172973633,17929.62890625,93188.890625,30929.62890625,2485.185302734375,133651.859375,3674.073974609375,1851.851806640625,5222.22216796875,,0.0,365.0,0.0,2011.0,,1.0,0.0,1.0,1958.0,1976.0,female,Domestic,5510.0,55.0,3.0,1.0,Central,2011-07-26,,1,0,11.802993633741147,0.133651859375,-2.012516924223127,0.0,1.0,1.0,55.0,1.0,0.0,female,Central,0.0,120511.11279296876,0.0,0.0,0.0,0.0208113935587549,0.000304827347111,0.6972509852147353,0.0185944686019028,0.2314193685810815,0.0,0.4473231140318973,0.0433339469442974,0.1487798800518263,0.9566660530557026,0.0304874288309097,0.0153666476370689,0.0433339469442974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004331141018573,0.0003457542625871,0.0009294833167197,54.0,0,0,0,0,0.4305555522441864,0,no_default,4.050224370284516,0,0,0.0,0.0
2012,1340059.0,2012-01-01,2012-12-31,144.44444274902344,5092.5927734375,14148.1484375,0.0,0.0,0.0,203.7037048339844,-4070.370361328125,0.0,366.6666564941406,4725.92578125,30225.92578125,6685.18505859375,-4100.0,34211.109375,-9770.3701171875,1851.851806640625,203.7037048339844,,0.0,365.0,0.0,2010.0,2015.0,1.0,0.0,1.0,1948.0,2432.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2010-04-29,2015-09-17,1,1,10.440305705829376,0.034211109375,-3.3752048521348987,0.4516603648827875,2.0,0.0,56.0,4.0,0.0,female,Central,0.0,5296.296478271484,0.0,0.0,0.0,-0.1189780289411654,0.0107177657548306,0.8835120033651349,-0.119844111310699,0.1954097712913979,0.0,1.0,0.03846153735345,0.8923076343325039,0.96153846264655,-1.0,0.3496503291003454,0.03846153735345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0141557713707247,0.0143626110158512,1.0,64.0,0,0,0,0,0.0909090936183929,0,default,11.392007793874964,0,0,0.4516603648827875,0.2039970852060527
2012,1388236.0,2012-01-01,2012-12-31,3959.25927734375,75300.0,20292.591796875,0.0,0.0,0.0,40140.7421875,81877.78125,1911.111083984375,0.0,23803.703125,203148.140625,26237.037109375,73688.890625,317648.15625,95148.1484375,9259.2587890625,38229.62890625,,0.0,365.0,0.0,2008.0,,2.0,0.0,0.5,1973.5,2634.0,mix,Domestic,2899.0,28.0,2.0,3.0,East,2008-09-02,,1,0,12.66869962233343,0.31764815625,-1.1468109356308442,0.0347724144690002,4.0,0.0,28.0,16.0,0.0,mix,East,0.0,117351.85327148438,0.0,0.0,0.0,0.2577624948830472,0.0,0.6395382331925624,0.2319827430920276,0.0825977944248653,0.0162853080774375,0.1729209316356484,0.3420546081589143,0.2028404534006973,0.641660083763648,0.8107937436435892,0.0789016835349155,0.3257692813577365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0664415037683329,0.0538159930925016,0.6573864947315863,38.5,0,0,0,1,0.25,0,no_default,1.3151753220824924,0,0,0.0347724144690002,0.0012091208080039
2012,1503918.0,2012-01-01,2012-12-31,1240.74072265625,1662.9630126953125,33396.296875,0.0,0.0,0.0,60518.51953125,-12281.4814453125,0.0,1651.851806640625,11.11111068725586,20688.888671875,12570.3701171875,-12300.0,22777.77734375,28785.185546875,74074.0703125,60518.51953125,,0.0,365.0,0.0,1996.0,,3.0,0.0,0.3333333432674408,1974.3333740234373,2279.0,mix,Domestic,5610.0,56.0,3.0,1.0,Central,1996-07-19,,1,0,10.033540661729448,0.02277777734375,-3.7819698962348265,0.1453547405613742,16.0,0.0,56.0,256.0,0.0,mix,Central,0.0,62181.48254394531,0.0,0.0,0.0,-0.5391870005561548,0.0725203246002348,0.9082926907067967,-0.5400000102896343,0.5518699180996555,0.0,0.5370778487212483,0.9732562984242124,0.0001786884170766,0.0267437015757874,0.4629221493156221,1.0,0.9732562984242124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2907226215687428,0.2916000111128051,0.2142969163269951,37.66662597656273,0,0,0,1,0.0833333358168602,0,no_default,14.303296296026463,0,0,0.1453547405613742,0.0211280006036644
2012,1613411.0,2012-01-01,2012-12-31,0.0,19018.517578125,12407.4072265625,0.0,0.0,0.0,0.0,855.5555419921875,0.0,0.0,3496.29638671875,59481.48046875,0.0,770.370361328125,58803.703125,6611.111328125,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1955.0,2244.0,male,Domestic,2740.0,27.0,2.0,1.0,Central,2010-11-04,,1,0,10.981960110219994,0.058803703125,-2.83355044774428,-1.0384520667992054,2.0,0.0,27.0,4.0,0.0,male,Central,0.0,19018.517578125,0.0,0.0,0.0,0.0145493480261526,0.0,1.0,0.0131007116965157,0.0,0.0,0.6523856118435558,0.0,0.1838364305922651,1.0,0.3476144395044262,0.097370985884337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002116835279861,0.0001716286469552,0.1208357985519764,57.0,0,0,0,0,0.9484429180510922,1,no_default,8.029008139911811,0,0,-1.0384520667992054,1.0783826950395414
2012,1627539.0,2012-01-01,2012-12-31,59.25925827026367,22011.111328125,44948.1484375,0.0,0.0,0.0,0.0,-21255.5546875,0.0,0.0,20751.8515625,99011.109375,5100.0,-21577.77734375,85418.515625,-22400.0,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,2015.0,1.0,1.0,0.0,,420.0,male,Foreign,5610.0,56.0,3.0,2.0,East,2011-10-23,2015-11-26,1,1,11.35531816687383,0.085418515625,-2.460192391090444,0.0,1.0,1.0,56.0,1.0,1.0,male,East,0.0,22011.111328125,0.0,0.0,0.0,-0.2488401318142198,0.0,1.0,-0.252612412963012,0.0597060246561736,0.0,1.0,0.0,0.9427898143418154,1.0,-1.0,0.0841325900830093,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0619214112013183,0.0638130311829953,1.0,46.46511252815718,0,0,1,0,0.0833333358168602,0,default,6.052546601179317,0,0,0.0,0.0
2012,1645853.0,2012-01-01,2012-12-31,10581.4814453125,15540.7412109375,14133.3330078125,833.3333129882812,0.0,-833.3333129882812,75874.0703125,1311.111083984375,0.0,2366.666748046875,12581.4814453125,39233.33203125,19625.92578125,1159.25927734375,71681.484375,58122.22265625,57407.40625,75862.9609375,,0.0,365.0,0.0,1989.0,,1.0,0.0,0.0,1966.0,5070.0,male,Domestic,5510.0,55.0,3.0,3.0,West,1989-08-23,,1,0,11.179987755790982,0.071681484375,-2.635522802173292,-0.313263959515488,23.0,0.0,55.0,529.0,0.0,male,West,0.0,91414.8115234375,0.0116255030187254,0.0,-0.0116255030187254,0.0182907914842461,0.0330164305145484,0.5473286773192607,0.0161723670687274,0.2737935179826555,0.0,0.1546065979055145,0.8299975578142162,0.1376306665806206,0.1700024421857837,0.635807498671572,0.6279880174043955,0.8298760307354545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001351523204383,0.0003345530531201,0.0002615454566056,0.4042511753670011,46.0,0,0,0,0,0.2272727340459823,0,no_default,6.9459804407753625,0,0,-0.313263959515488,0.0981343083313213
2012,1659112.0,2012-01-01,2012-12-31,0.0,1618.5185546875,7266.66650390625,0.0,0.0,0.0,5555.5556640625,-1307.4073486328125,0.0,0.0,137.0370330810547,77.77777862548828,2374.073974609375,-1311.111083984375,1166.6666259765625,-92.59259033203124,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1962.0,1621.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2010-03-03,,1,0,7.061905923932162,0.0011666666259765,-6.753604634032111,-6.753604634032111,2.0,0.0,56.0,4.0,0.0,male,Central,0.0,7174.07421875,0.0,0.0,0.0,-1.0,0.0,0.0666666697184245,-1.0,1.0,0.0,1.0,0.7743933913511271,0.01910170272882,0.2256066086488729,-0.0129065559553361,0.2581311191067227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0001665791866282,50.0,0,0,0,0,0.25,0,no_default,45.61117555282001,1,0,-1.5,2.25
2012,1680873.0,2012-12-10,2012-12-31,0.0,811.111083984375,0.0,0.0,0.0,0.0,0.0,-1040.74072265625,0.0,0.0,811.111083984375,1066.6666259765625,14.814814567565918,-1040.74072265625,40.74074172973633,811.111083984375,1851.851806640625,0.0,,0.0,21.0,1.0,2012.0,,1.0,1.0,0.0,,1475.0,male,Foreign,5630.0,56.0,3.0,3.0,Central,2012-11-29,,1,0,3.707228617057479,4.0740741729736326e-05,-10.108281940906796,0.0,0.0,1.0,56.0,0.0,1.0,male,Central,0.0,811.111083984375,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,0.3636363487401288,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46.46511252815718,0,0,1,0,0.9484429180510922,1,no_default,102.17736379686248,0,0,0.0,0.0
